CARDHLDR,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING
0,0,21.916666,24,0,0,0,0,1250,0,15000,0.0008, 
1,1,83.5,38,0,0,0,1,2000,1,28725,0.0058486,11.6971275
1,0,42.8333321,36,4,0,0,1,6666.666667,1,28600,0.0177001,118.0004701
1,1,0.0833333,4,1,0,0,0,2366.666667,0,15700,0.051972,123.0003425
0,0,36.6666679,41,3,1,2,1,3245.833333,0,9737.5,0.0003081, 
1,0,47.1666679,120,0,2,2,1,2000,0,25800,0.0255248,51.0496125
1,0,42.9166679,84,0,2,0,1,4583.333333,0,55000,0.0651736,298.7124864
1,0,31.833334,1,4,0,0,0,1605,0,4752,0.0485269,77.8857371
0,0,30.25,5,3,0,0,0,120.8333333,0,362.5,0.0082759, 
1,0,21.5,8,2,1,0,0,1208,0,8544,0.0591632,71.4690935
0,0,35.6666679,18,0,0,0,1,3333.333333,0,40000,0.0003, 
0,0,31.583334,22,0,0,0,1,1166.666667,0,15000,0.0008, 
1,0,31.166666,36,1,0,0,1,1833.333333,0,11000,0.0378441,69.3808347
0,0,43.8333321,132,1,1,6,1,2000,0,12000,0.0005, 
1,0,28.666666,66,2,0,1,0,1700,0,6800,0.0691397,117.537497
1,0,32.5833321,21,0,1,0,1,2500,0,30000,0.0658817,164.7041738
1,0,26.75,24,0,0,0,0,1833.333333,0,23385,0.1826008,334.7681537
1,0,24.5,15,1,0,0,0,2500,0,15000,0.0612917,153.2291621
0,0,44.6666679,54,4,2,0,1,3200,0,13260,0.000181, 
0,0,31.833334,12,3,1,1,0,1100,1,4425,0.000678, 
1,0,27.166666,25,0,0,1,1,2500,0,30000,0.0004,1
1,0,24.5,21,0,0,0,0,2166.666667,1,26000,0.0690592,149.6283325
1,0,23.083334,216,0,0,1,0,1916.666667,0,23000,0.0357861,68.5900031
1,0,28.083334,58,2,0,0,1,2166.666667,0,8666.666992,0.1198758,259.7308109
0,0,36,86,2,3,2,1,3000,0,12000,0.0003333, 
1,0,40.5,66,2,0,0,1,5500,0,22000,0.0334574,184.0158347
1,0,35.25,50,1,0,0,1,4166.666667,0,25000,0.0407584,169.826656
0,0,0.6666667,27,0,1,0,0,1125,0,15500,0.0007742, 
1,0,36.6666679,24,2,0,0,0,1666.666667,0,6666.666504,0.0215685,35.9475023
1,0,45.5833321,156,2,0,0,1,5000,0,21000,0.0856552,428.276211
1,0,33.75,14,2,0,4,1,2266.666667,0,9666.666992,0.104841,237.6396875
0,0,20.083334,8,0,0,0,1,1250,0,15000,0.0008, 
1,0,27.166666,12,0,0,0,0,2300,0,27600,0.0601583,138.3641697
1,1,29.25,24,0,0,0,0,2666.666667,0,32000,0.025875,69
1,1,27.25,60,1,0,0,0,1583.333333,0,9500,0.0867895,137.416667
0,0,24.25,6,1,0,0,1,1000,0,18500,0.0003243, 
1,0,28.916666,6,2,0,0,1,2083.333333,0,8333.333008,0.1530248,318.8016514
1,0,24.916666,12,0,0,0,1,1666.666667,0,20000,0.063808,106.3466693
0,0,24.333334,12,1,0,0,0,2000,0,12000,0.0005, 
1,0,23.833334,12,1,0,0,0,1416.666667,0,8500,0.0770306,109.126661
1,0,32.3333321,96,2,0,0,1,2964,0,11856,0.0668677,198.1958237
1,0,49.1666679,37,0,0,0,1,1958.333333,0,23500,0.0028085,5.4999998
1,0,33.5833321,61,4,0,0,1,2250,0,5400,0.0359385,80.86167
1,0,22.666666,14,0,0,0,1,1500,0,42000,0.0231126,34.6689289
1,0,23.083334,7,1,0,0,1,833.3333333,1,17500,0.0129126,10.7604762
1,0,25.083334,12,0,0,0,0,2208.333333,0,26500,0.0096509,21.3125009
1,1,24.916666,36,1,1,0,1,833.3333333,0,16500,0.0003636,0.3030303
0,0,46,4,0,0,0,0,1666.666667,0,25000,0.00048, 
1,0,23.583334,112,0,0,0,0,2000,0,24000,0.1368842,273.7683356
0,0,20.833334,27,0,0,0,1,3166.666667,0,38000,0.0003158, 
0,0,30.833334,12,0,2,0,1,2916.666667,0,35000,0.0003429, 
1,1,21.5,3,1,0,0,0,1666.666667,0,13500,0.0111852,18.6419751
0,0,42.9166679,42,1,2,0,0,3500,1,22250,0.0002697, 
1,0,24.833334,12,0,0,0,0,2000,0,24000,0.0201167,40.2333327
1,0,28.333334,35,0,1,0,1,5083.333333,0,61000,0.0170274,86.5558291
1,0,42.0833321,40,3,0,0,1,4250,0,12750,0.0784475,333.4016781
1,0,34.5,14,1,0,0,1,3500,0,37500,0.0635201,222.3204672
1,0,31,7,2,0,0,1,3238.916667,0,12955.66699,0.0430839,139.5450008
1,0,41.6666679,42,2,0,2,1,3458.333333,0,15500,0.1188183,410.913229
1,0,39.3333321,136,0,0,0,1,1150,0,18800,0.0634527,72.9705602
1,0,26.583334,14,0,0,0,0,2750,0,33000,0.2145221,589.9358392
0,0,23,27,0,1,0,0,2041.666667,0,27500,0.0004364, 
1,0,23.166666,25,1,0,0,0,1500,0,9000,0.0024444,3.6666667
0,0,40.3333321,90,3,0,0,0,1463.916667,0,5828,0.0005148, 
1,0,36.3333321,13,0,0,0,1,3000,1,38000,0.0099513,29.8539475
1,0,34.8333321,2,0,0,0,0,3500,0,48600,0.017108,59.8780811
0,0,26.25,84,1,1,1,0,1333.333333,0,8000,0.00075, 
1,0,35.5,60,0,0,0,1,2500,0,30000,0.1839667,459.9166662
0,0,39.25,36,2,2,1,1,3176.666667,0,12706.66699,0.0003148, 
1,0,23.166666,4,0,0,0,0,1666.666667,0,22500,0.1777311,296.2184946
1,0,42.4166679,12,0,0,0,0,3291.666667,0,39500,0.1091868,359.4066671
1,0,37.4166679,80,2,0,0,1,4166.666667,0,16666.66602,0.0932248,388.4366713
1,0,27.416666,66,2,1,1,1,2916.666667,0,11666.66699,0.0471314,137.466661
1,0,27.5,6,1,0,0,0,2083.333333,0,12500,0.063742,132.7958268
1,0,43.4166679,240,1,0,0,1,1583.333333,0,9500,0.0212447,33.6374993
1,1,25.5,41,3,0,0,0,1800,0,5400,0.0887593,159.7666651
1,0,34.9166679,12,0,0,0,0,1666.666667,0,20000,0.0968945,161.4908377
0,0,46.1666679,98,3,9,2,1,4333.333333,0,13000,0.0002308, 
1,0,48.25,117,4,0,0,1,8333.25,0,19999.80078,0.013761,114.6741696
1,0,33.5,20,0,0,1,0,2500,0,30000,0.0522197,130.5491664
1,0,24.5,9,0,0,0,0,2500,0,30000,0.2128917,532.2291702
1,0,29.916666,44,0,0,0,0,1750,0,21000,0.1502957,263.0175091
1,0,24.25,15,0,0,0,0,1971.666667,0,23660,0.1439112,283.7449998
1,0,27.75,84,0,0,2,1,1750,0,21000,0.0235238,41.1666664
1,0,32.9166679,13,0,0,0,0,2333.333333,0,28000,0.0514818,120.1241699
1,0,47.0833321,252,0,0,0,1,2141.666667,0,25700,0.0632319,135.4216692
0,0,56.3333321,10,0,2,1,0,2083.333333,0,29000,0.0004138, 
1,0,25.333334,14,0,0,0,0,1775,0,21300,0.050923,90.3883334
1,0,23,21,0,0,0,0,2291.666667,0,27500,0.0827651,189.6700092
1,0,39.75,113,3,0,1,1,5333.333333,0,23500,0.0121814,64.967374
1,0,37.25,36,1,0,0,0,1833.333333,0,11000,0.0804386,147.4708331
1,0,32.0833321,24,1,0,1,0,2083.333333,0,12500,0.0833708,173.6891611
1,0,22.916666,14,0,0,0,0,1333.333333,0,17200,0.0498256,66.4341102
1,0,33.25,75,0,0,0,1,5000,0,60000,0.0572243,286.1216664
1,0,45.4166679,108,2,0,0,1,4166.666667,0,20000,0.0611138,254.6409611
1,0,36.75,124,2,0,0,1,3166.666667,0,12666.66699,0.0187571,59.3974988
1,0,24.25,12,2,0,0,0,1600,0,11200,0.0061012,9.7619049
0,0,34.25,24,0,0,0,0,1333.333333,0,16000,0.00075, 
0,0,32.0833321,36,0,1,5,0,2500,0,30000,0.0004, 
1,0,26.916666,18,0,0,0,0,1583.333333,0,19000,0.0266737,42.2333328
1,0,65.9166641,230,1,0,0,1,2083.333333,0,14750,0.0485614,101.1694937
1,0,33.0833321,60,0,0,1,1,1541.666667,0,26500,0.2341226,360.9390836
1,0,25.416666,38,0,1,0,0,2750,0,33000,0.0598552,164.6016678
1,0,28.666666,46,1,0,0,1,2742.5,0,16455,0.0075539,20.7166669
1,0,31.5,58,0,0,0,1,4583.333333,0,55000,0.1187447,544.2466494
1,0,25.75,14,0,0,0,0,4166.666667,0,50000,0.085961,358.1708297
1,0,37.5833321,39,0,0,2,1,2250,0,80000,0.0312042,70.2095618
1,0,41.9166679,132,3,0,0,1,8333.25,0,24999.75,0.1259189,1049.313384
1,0,26.416666,15,0,0,0,0,1350,0,20040,0.0027944,3.7724552
1,0,21.583334,10,1,0,0,0,2000,0,15600,0.0867792,173.5583395
1,0,25.916666,12,0,0,0,0,1875,0,22500,0.0301538,56.5383327
1,0,36.1666679,38,1,0,0,1,5000,0,30000,0.0063522,31.7608332
1,0,32.3333321,31,0,0,0,1,2000,0,24000,0.0202292,40.4583327
1,0,39.5,16,0,0,0,1,3333.333333,1,46000,0.0033043,11.0144929
1,0,44.6666679,134,0,0,0,1,2228,0,28236,0.0458394,102.1300816
1,1,28.833334,97,3,0,0,1,2500,0,7500,0.0004,1
1,0,37.75,121,0,0,0,1,3833.333333,0,46000,0.0348976,133.7741595
1,0,36.5833321,24,2,0,0,1,2713,0,10852,0.0700565,190.0633399
0,0,39.1666679,38,0,2,3,1,1585,0,19020,0.0006309, 
0,0,39.3333321,16,4,0,0,1,4000,0,9600,0.00025, 
1,0,35,37,1,0,0,1,3333.333333,0,20562.5,0.029627,98.7566262
1,0,34.0833321,60,3,0,0,1,5666.666667,0,17750,0.0684793,388.0493641
1,0,35.1666679,17,0,0,0,1,2666.666667,0,32000,0.0504325,134.4866653
1,0,43.8333321,41,4,0,1,1,4333.333333,0,10400,0.0132942,57.608335
1,0,32.6666679,13,2,0,0,0,1929,0,7716,0.068405,131.9533214
1,0,44.25,115,1,1,0,1,2083.333333,0,12500,0.0144696,30.1450006
1,0,22.25,24,0,1,0,0,2500,0,30000,0.104659,261.6474964
1,1,34.5833321,10,3,0,0,1,2375,0,11375,0.04536,107.7299975
0,0,46,84,2,1,5,1,4166.666667,0,20000,0.0002, 
1,0,27.166666,24,0,0,0,0,3333.333333,0,40000,0.0442655,147.5516707
1,0,71.6666641,72,0,1,1,1,8333.25,0,130999,0.0226141,188.4492982
1,0,39.75,18,0,0,0,0,3775,0,45300,0.0469344,177.1774997
1,0,25.333334,24,0,0,0,0,1666.666667,0,20000,0.006652,11.0866665
0,0,20.5,15,1,0,0,0,1250,0,7500,0.0008, 
1,0,26.666666,6,0,0,0,1,2083.333333,0,25000,0.0410988,85.6224991
1,0,33.9166679,12,3,0,0,0,1458.333333,0,8625,0.0425064,61.9884681
1,1,32,38,2,0,0,0,2083.333333,0,8333.333008,0.02684,55.9166656
1,0,30.166666,24,0,0,1,0,2916.666667,0,35000,0.0529591,154.4641703
0,0,31.5,30,0,1,0,1,1666.666667,0,20000,0.0006, 
1,0,31.083334,30,3,0,0,1,1500,0,7890,0.1169595,175.4391789
1,0,28.166666,27,4,0,0,1,3666.666667,0,8800,0.1395257,511.5941664
1,1,37.9166679,40,0,0,0,0,3666.666667,0,44000,0.0014545,5.3333332
1,0,22.5,64,0,0,0,0,1473.333333,0,17680,0.0415345,61.1941664
0,0,30.916666,57,2,13,3,0,2333.333333,0,9333.333008,0.0004286, 
0,0,35.9166679,18,2,2,0,1,2816.666667,0,11266.66699,0.000355, 
1,0,33.6666679,12,0,0,0,0,2916.666667,0,35000,0.0027429,8
1,0,36.6666679,24,2,0,0,0,1500,0,6500,0.1896005,284.4007686
1,0,34.8333321,15,1,0,0,1,4166.666667,0,25000,0.0369622,154.0091665
0,0,35,41,0,3,4,1,1916.666667,0,23000,0.0005217, 
0,0,25.333334,6,1,0,0,0,1297.916667,0,7787.5,0.0007705, 
1,0,30.083334,51,4,0,0,1,2166.666667,0,5200,0.0059615,12.9166663
1,0,41.75,24,1,0,0,0,1916.666667,0,15500,0.0311268,59.6596554
1,0,46.4166679,2,0,0,0,0,1380,0,16560,0.0674722,93.1116629
0,0,35.1666679,12,6,14,0,1,3333.333333,0,5714.285645,0.0003, 
1,0,48.5833321,78,2,0,1,1,3083.333333,0,12333.33301,0.01533,47.2674995
0,0,26.416666,14,0,11,3,0,2666.666667,0,35000,0.0003429, 
1,0,24.583334,14,0,1,0,0,2333.333333,0,28000,0.0629768,146.9458317
1,0,67.5,36,1,0,0,1,7083.333333,1,42500,0.1161599,822.7991406
1,0,28.75,26,2,0,0,1,2666.666667,0,18666.66602,0.0745048,198.6795266
1,0,44.5,18,1,0,0,1,5833.333333,1,35000,0.0938387,547.3924552
1,0,47.4166679,241,1,0,0,1,1916.666667,0,14500,0.0339855,65.1389093
1,0,44.5833321,24,1,0,1,1,8333.25,1,69999.5,0.0809274,674.3879605
1,0,22.416666,6,0,0,0,0,1916.666667,0,23000,0.1111474,213.0324952
1,0,21.666666,12,0,0,0,0,3333.333333,1,40000,0.1627192,542.3974991
1,0,41.75,27,2,0,0,0,2750,0,11000,0.0348212,95.7583338
1,0,33.5833321,72,1,1,0,1,3166.666667,0,28750,0.0760755,240.9056847
1,0,39.8333321,192,1,0,3,0,3500,0,23355,0.0993443,347.7048874
1,0,23.916666,32,0,0,0,1,1916.666667,0,25300,0.184783,354.167439
1,1,31.416666,2,2,0,0,1,2583.333333,0,15333.33301,0.0090937,23.4920462
1,0,29.916666,72,3,0,0,1,2583.333333,0,7750,0.0718839,185.7000031
1,0,36.4166679,12,0,0,1,1,1750,0,21000,0.1762105,308.3683364
0,0,22.416666,18,1,0,0,0,1300,0,7800,0.0007692, 
1,0,29.25,36,2,1,0,0,2083.333333,1,8333.333008,0.041236,85.9083375
1,0,38.9166679,26,2,0,0,1,8333.25,0,33333,0.0429104,357.5833146
1,0,31.833334,27,3,0,0,1,1708.333333,0,5125,0.0981024,167.5916733
1,0,37.75,28,3,0,0,1,4083.333333,0,14750,0.066041,269.6675087
1,0,46.25,204,4,0,0,1,4333.333333,0,10800,0.059772,259.0121602
1,0,27.916666,12,0,0,0,0,1958.333333,0,23500,0.2989187,585.3825013
1,0,29.916666,46,0,0,0,0,2426.666667,1,29120,0.0956538,232.1200017
0,0,36.3333321,17,2,0,0,0,1916.666667,0,10866.66699,0.0003681, 
1,0,28.666666,91,0,0,0,0,916.6666667,0,61000,0.0031943,2.928074
0,0,24.416666,12,0,0,0,0,2083.333333,0,25000,0.00048, 
1,0,34.3333321,36,0,0,1,1,3000,0,36000,0.0212253,63.675832
0,0,33.5,36,3,3,3,1,4333.333333,0,13000,0.0002308, 
1,0,44.9166679,151,3,0,0,1,3166.666667,1,9500,0.0130089,41.1950004
1,0,27.333334,60,2,0,0,0,2166.666667,0,8666.666992,0.1636412,354.5558353
1,0,22.5,2,0,0,0,0,2000,0,24000,0.0681287,136.2574995
1,0,21.333334,3,3,1,0,0,2083.333333,0,6250,0.14698,306.2083386
1,0,29.833334,24,0,0,0,0,1666.666667,0,20000,0.014624,24.3733342
1,0,32.5,24,2,0,0,0,2500,0,10000,0.070121,175.3024943
1,0,31.833334,24,0,0,1,1,2916.666667,0,35000,0.2201174,642.0091415
1,1,36.5833321,84,2,0,0,0,1416.666667,0,10000,0.0004,0.5666667
1,0,33.25,47,0,0,0,0,3083.333333,0,37000,0.0111151,34.2716682
1,0,23,3,0,0,0,0,2291.666667,0,27500,0.1276415,292.5116662
0,0,20.416666,6,0,0,0,0,1733.333333,0,20800,0.0005769, 
1,0,29.5,50,0,0,0,0,2333.333333,0,28000,0.1067854,249.165833
1,0,28.083334,63,1,0,1,1,1875,0,11250,0.1454542,272.7266774
1,0,31.083334,60,1,0,0,1,3250,0,19500,0.0873682,283.9466669
1,0,43.8333321,179,3,0,0,1,2916.666667,0,9750,0.0155897,45.4700862
1,0,50.3333321,17,0,0,0,0,2833.333333,0,34000,0.06007,170.198335
1,1,36.75,6,3,0,0,0,6500,0,19500,0.1192874,775.3683031
1,0,46.9166679,42,0,0,0,0,1833.333333,0,34000,0.0310188,56.8678429
0,0,36.8333321,4,3,0,0,1,6933.333333,0,25900,0.0001158, 
1,0,28.75,39,1,0,0,1,2200,0,13200,0.2925981,643.7158823
1,0,32.9166679,10,0,0,0,1,3208.333333,0,38500,0.0377436,121.0941638
1,0,37.0833321,84,1,1,2,1,2500,0,27500,0.0362182,90.5454531
0,0,28.5,90,0,1,0,1,1750,0,21000,0.0005714, 
1,0,21.833334,5,0,0,0,0,1733.333333,0,20800,0.1174231,203.5333385
0,0,41.25,38,1,0,2,0,1975,0,11850,0.0005063, 
1,1,26.833334,12,0,0,0,0,2916.666667,0,42000,0.0139926,40.8118047
1,0,28.416666,38,0,0,0,0,2166.666667,0,26000,0.0717427,155.4424974
1,0,57.6666679,24,0,0,2,1,2083.333333,0,25000,0.05074,105.708333
1,0,47.75,12,0,0,0,0,1750,0,21000,0.0601905,105.3333338
0,0,48.3333321,58,1,1,1,1,2916.666667,1,17500,0.0003429, 
1,0,32.9166679,32,3,0,0,1,2500,0,8750,0.01479,36.9749987
1,0,32.6666679,5,2,0,0,1,2625,0,10500,0.059006,154.8908427
1,0,0,7,0,0,0,0,1500,0,18000,0.1952283,292.8425074
1,0,30.166666,12,1,0,0,1,2958.333333,0,19250,0.1033855,305.8486404
0,0,22.583334,72,0,0,0,0,1250,0,15000,0.0008, 
1,0,28.25,20,0,0,2,1,2541.666667,0,30500,0.2643285,671.8350376
1,0,36.8333321,84,5,0,0,1,3083.333333,0,7666.666504,0.0704337,217.1705707
1,0,24.25,42,0,0,0,1,1250,0,15000,0.0944747,118.0933323
1,0,45.6666679,12,3,0,0,1,5708.333333,0,22125,0.0950738,542.7128809
1,0,24.25,12,1,0,0,0,1783.333333,0,10700,0.0229439,40.9166665
1,0,32.6666679,26,0,0,0,1,3000,0,42000,0.0354224,106.267143
1,0,25,30,0,0,0,1,2833.333333,0,36000,0.1164539,329.9526982
1,0,23.5,31,0,0,1,0,2166.666667,0,26000,0.1103765,239.1491632
0,0,22.75,24,0,2,1,0,1833.333333,0,22000,0.0005455, 
1,0,21.666666,111,0,0,0,0,1916.666667,0,23000,0.1389113,266.2466715
0,0,30.166666,38,0,1,0,0,1666.666667,0,20000,0.0006, 
1,0,22.25,10,0,0,0,0,1545.583333,0,18547,0.1591185,245.9308377
0,0,24.166666,93,0,0,0,0,1650,0,19800,0.0006061, 
1,0,30,13,0,0,0,0,2083.333333,0,25000,0.0974004,202.9174939
1,0,33.0833321,12,3,0,0,0,3333.333333,0,10000,0.0312385,104.1283334
1,0,23.666666,3,0,1,0,0,1625,0,19500,0.0309815,50.3449976
0,0,25,48,1,2,1,0,1666.666667,0,14562.5,0.000412, 
1,0,35,6,0,0,0,1,2866.666667,0,34400,0.0818695,234.6924966
1,0,23.916666,15,0,0,0,0,2750,0,50000,0.0403616,110.9944051
1,0,23.083334,10,0,0,0,0,2183.333333,0,26200,0.1190702,259.9700063
1,0,25.666666,15,0,0,0,0,1750,0,21000,0.18692,327.1100037
0,0,30.666666,28,1,0,0,1,2250,0,15000,0.0004, 
1,0,41.6666679,4,1,0,0,0,2416.666667,0,17003.5,0.0396395,95.795429
1,0,42.8333321,12,2,0,0,1,3333.333333,0,14666.66699,0.1546786,515.5954262
1,0,34.8333321,25,2,1,1,1,2666.666667,0,10666.66699,0.0656762,175.1366655
0,0,21,60,0,0,0,0,1740,0,20880,0.0005747, 
0,0,37.5,40,0,4,2,0,1666.666667,0,26000,0.0004615, 
1,1,25.5,105,0,0,0,0,1500,0,18000,0.2171072,325.6608322
1,0,50.25,216,0,0,0,1,2500,0,40000,0.0586287,146.5718728
1,0,58.8333321,60,3,1,3,1,2125,1,6375,0.0962216,204.4708282
1,0,65.75,258,0,0,0,1,3750,1,60000,0.0856128,321.0481256
0,0,34.4166679,15,3,4,1,0,2162.25,0,6486.75,0.0004625, 
0,0,45.5833321,60,1,9,1,0,6666.666667,0,40000,0.00015, 
1,0,23.5,12,0,0,0,1,1833.333333,0,22000,0.0434205,79.60417
1,0,24.833334,2,0,0,0,0,2000,0,24000,0.13055,261.0999942
1,0,21.916666,9,0,0,0,0,1966.666667,0,23600,0.1322089,260.010834
1,0,60.5833321,6,0,0,0,0,1750,0,21000,0.0361643,63.2874966
1,0,50,38,1,0,0,1,2916.666667,0,19000,0.0684445,199.6296986
1,0,26.166666,16,1,0,0,1,2500,0,15000,0.1366023,341.5058553
1,0,39.8333321,147,1,0,0,0,2333.333333,0,14000,0.11744,274.0266671
0,0,36.6666679,24,2,0,0,0,2166.666667,0,10333.33301,0.0003871, 
0,0,42.5833321,37,3,1,0,0,2083.333333,0,6250,0.00048, 
1,0,33.5833321,24,3,0,0,1,3083.333333,0,13000,0.0165673,51.0825344
0,0,27,35,4,1,1,0,1833.333333,0,4400,0.0005455, 
1,0,24.833334,24,0,0,0,0,1636.333333,0,19636,0.1650051,270.0033254
1,1,24.833334,38,1,0,0,0,2083.333333,0,12500,0.04228,88.0833327
1,0,40.3333321,18,2,0,0,0,910,0,10223.33301,0.1596997,145.3267345
1,0,23.083334,4,0,0,0,0,1300,0,17600,0.0006818,0.8863636
1,0,39.3333321,9,0,0,0,0,3708.333333,0,44500,0.0277108,102.7608317
1,0,23.25,60,0,0,0,1,1666.666667,0,20500,0.1490293,248.3821164
1,0,22.25,148,0,0,0,0,2250,0,32000,0.2920606,657.1363807
1,0,28.416666,54,2,1,0,0,2500,0,15500,0.0518566,129.6413876
1,0,24.583334,24,0,0,0,0,1833.333333,0,22000,0.0447873,82.1100002
1,0,44.0833321,120,3,0,0,1,2500,0,7500,0.0694513,173.6283302
0,0,32.4166679,57,3,2,0,1,1500,0,4500,0.0006667, 
1,1,23.916666,28,2,0,0,0,2916.666667,0,14000,0.0367617,107.2215304
1,0,39.6666679,197,3,0,0,1,3633.333333,0,11725,0.0222081,80.6894374
1,0,24.416666,60,0,0,0,0,2333.333333,0,28000,0.0146375,34.1541668
1,0,40.9166679,56,3,0,0,1,8333.25,0,24999.75,0.0062801,52.3333327
1,0,52.75,240,1,0,0,1,2916.666667,0,17500,0.0093946,27.4008326
1,0,36.3333321,39,3,0,0,1,4583.333333,1,13750,0.0601475,275.6758267
1,0,24.583334,12,0,0,0,1,2500,0,30000,0.0454467,113.6166696
1,0,31.25,30,0,0,0,1,4000,0,48000,0.1011433,404.5733213
1,0,52.4166679,132,1,0,0,1,1208.333333,0,18500,0.0975757,117.903937
1,0,40.75,144,3,0,0,1,4583.333333,0,13750,0.0856482,392.554154
0,0,19.75,14,0,0,0,0,2083.333333,0,25000,0.00048, 
0,0,41.1666679,13,0,0,0,1,3083.333333,0,47400,0.0002532, 
0,0,25.75,156,0,5,1,0,1583.333333,0,19000,0.0006316, 
1,1,38.3333321,48,5,0,0,1,8333.25,1,16666.5,0.0355292,296.0733333
1,0,23.75,14,1,0,0,1,1500,0,9000,0.0240344,36.0516664
1,0,47.3333321,147,1,0,0,1,2608.333333,0,20800,0.0264296,68.9371219
1,0,21.333334,7,0,0,0,0,1583.333333,0,19000,0.0316458,50.1058338
1,0,51.8333321,52,1,0,1,1,7500,0,57500,0.0220348,165.2608719
1,1,37.0833321,110,4,0,1,0,2750,0,8000,0.074637,205.2517589
1,0,22.666666,37,0,0,0,0,2083.333333,0,25000,0.0807356,168.1991542
1,0,34.0833321,62,1,0,0,1,3750,0,22500,0.1305818,489.6816798
0,0,27.5,18,1,0,0,0,1675,0,15675,0.0003828, 
1,0,29.833334,80,0,0,0,1,2333.333333,0,28000,0.0345861,80.7008346
1,0,32,12,0,0,0,1,2083.333333,0,25000,0.04746,98.875002
1,0,33.1666679,18,2,0,0,1,4166.666667,0,16666.66602,0.0987022,411.2591657
1,0,25.916666,10,0,0,0,1,2916.666667,0,35000,0.0003429,1
1,0,26.583334,3,1,0,0,1,2333.333333,0,25950,0.0306252,71.4588954
1,0,26.833334,12,0,0,0,0,2250,0,30000,0.1532223,344.7502591
1,0,23.25,9,0,0,0,0,1791.666667,0,21500,0.0512056,91.7433294
1,1,21.083334,2,0,0,0,0,2333.333333,0,28000,0.0504643,117.7500039
1,0,34.5833321,26,0,0,1,0,2500,0,30000,0.0400923,100.2308354
1,0,30.666666,60,0,0,0,1,2166.666667,0,26000,0.0561304,121.6158383
1,0,22.083334,51,0,0,0,0,1841.666667,0,22100,0.0570643,105.0933341
1,0,23.083334,9,0,0,0,0,2500,0,30000,0.0342787,85.6966618
1,0,41.3333321,130,4,0,0,1,2500,0,13000,0.0822971,205.7426982
1,0,35,14,1,0,0,0,1500,0,9000,0.0175311,26.2966678
1,0,55.5,350,0,0,0,1,1950,0,25740,0.0117902,22.9909084
1,0,38.0833321,57,0,1,0,1,1500,0,18000,0.0076878,11.5316666
1,0,23.166666,42,0,0,0,0,1958.333333,0,23500,0.236383,462.9166617
1,0,21.25,24,0,0,0,0,1583.333333,0,19000,0.1235026,195.5458379
1,0,32.1666679,27,1,0,0,1,3333.333333,0,26250,0.0243743,81.247619
1,0,36.5833321,70,1,1,0,1,3750,0,40000,0.0352634,132.2376542
1,0,46.8333321,228,2,0,0,1,2058.25,0,9633,0.0809807,166.6784404
1,0,27.166666,8,0,0,0,0,2500,0,30000,0.008725,21.812499
1,0,19.833334,38,0,0,0,0,1450,0,17400,0.0374195,54.2583315
1,0,40.8333321,195,4,1,0,1,4333.333333,0,11800,0.0215568,93.4127122
1,0,39.9166679,108,2,0,0,1,5000,0,20000,0.1533287,766.6432858
1,0,45.0833321,144,3,0,0,1,3500,0,10500,0.017666,61.8308336
1,0,35.9166679,59,4,0,0,1,3500,0,8400,0.002619,9.1666668
1,0,47.5,12,2,0,0,1,4416.666667,0,17666.66602,0.0111368,49.1875007
1,0,42.9166679,180,2,0,0,0,3333.333333,0,13333.33301,0.0721333,240.4441684
1,0,35.3333321,132,3,0,1,1,5000,0,15000,0.0582555,291.2775055
1,0,42.75,186,4,0,0,1,3750,0,9240,0.0465602,174.6006589
0,0,24.833334,12,1,0,0,0,2916.666667,0,17500,0.0003429, 
0,0,33.9166679,74,0,0,2,1,3333.333333,0,65000,0.0001846, 
1,0,47.6666679,228,0,0,0,1,1683.333333,0,20200,0.0435644,73.3333341
1,0,22.25,18,0,0,0,0,1550,0,18600,0.1062521,164.6908306
1,0,23.75,17,0,0,0,0,1916.666667,0,23000,0.1280013,245.3358298
1,0,32.0833321,40,2,1,0,1,4166.666667,0,26000,0.1484997,618.7489256
1,0,40.3333321,12,2,0,0,1,3750,0,15000,0.0056002,21.0008339
1,1,20.333334,14,0,0,0,0,1500,0,18000,0.0367978,55.1966652
1,0,27.833334,22,0,0,0,0,1650,0,19800,0.1643894,271.2424882
1,0,22.75,240,0,1,0,0,2416.666667,0,29000,0.0749841,181.2116733
1,0,45.8333321,187,2,0,0,1,2875,0,11500,0.116542,335.0583259
1,0,43,18,2,0,0,0,2333.333333,0,11416.66699,0.2011606,469.3746865
1,0,40.5833321,4,0,0,0,0,2086.833333,0,25042,0.1082238,225.8449936
1,0,22.333334,24,0,0,0,0,1250,0,15000,0.0247273,30.9091667
1,1,48.25,144,3,0,1,1,4166.666667,1,16250,0.0067077,27.9487188
0,0,37.5833321,99,0,3,0,0,2375,0,28500,0.0004211, 
1,0,19.75,3,0,0,0,0,1419.5,0,21834,0.005496,7.8015937
0,0,25.833334,36,0,4,0,0,1375,0,16500,0.0007273, 
1,0,21.583334,17,0,0,0,0,1250,0,15000,0.291214,364.0175238
1,0,22.916666,16,0,0,0,0,1333.333333,0,16000,0.0185244,24.6991664
1,0,34.0833321,98,0,0,0,0,1833.333333,0,22000,0.0527409,96.6916668
